ID_KH,TEN_KH,DIACHI_KH,GIOITINH_KH,EMAIL_KH,NGAYSINH_KH,SDT_KH,USERNAME_KH,PASS_KH,TIKIXU,MA_HTTT
1821,Nguyễn Duy Nguyên,"168A, Đường D2, P25, Q. Bình Thạnh, Tp. HCM",0,ieumsc67@gmail.com            ,12/12/1986 0:55,80845623,Carl994             ,New Jersey          ,-716301707,NULL
1822,Nguyễn Bảo Khánh,"16 Đường D2,Phường 25,Q.Bình Thạnh, Tp.hcm",1,opmug@gmail.com               ,2/27/1986 16:10,219917131,Claudia930          ,Illinois            ,1485544229,NULL
1823,Nguyễn Khương Duy,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",0,bhowwin470@gmail.com          ,7/14/1982 22:09,231274882,Ted584              ,Arizona             ,-1049429682,NULL
1824,Phan Phú Trung,"73A ĐƯỜNG SỐ 5,P.BÌNH HƯNG HÒA,Q. BÌNH TÂN,TP. HCM",1,wqajxlns.scaxwoufc@gmail.com  ,10/1/1987 6:53,153969224,Lakisha419          ,Wyoming             ,-680637137,NULL
1825,Ngụy Mỹ Linh,"156 pAn Lạc A, QBình Tân, TpHCM",1,ouguiy690@gmail.com           ,9/22/1986 23:48,28588153,Benny08             ,Texas               ,546739471,NULL
1826,Xuân Phú,"68 Nguyễn Huệ, P. Bến Nghé, Quận",0,qory38@gmail.com              ,10/28/1992 19:33,676365933,Jay483              ,Florida             ,-1330862928,NULL
1827,Thủy Phương,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",0,rmbvtw9@gmail.com             ,9/21/1980 12:14,590062775,Allison863          ,Virginia            ,510678615,NULL
1828,Nguyễn Quang Đăng,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",1,fsopck933@gmail.com           ,11/3/1996 17:16,394099092,Pedro78             ,West Virginia       ,209934889,NULL
1829,Trần Minh Thành,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",1,odwmlfxc@gmail.com            ,4/25/1990 19:07,794951358,Earl022             ,North Carolina      ,-225418169,NULL
1830,Quang Minh,"168A, Đường D2, P25, Q. Bình Thạnh, Tp. HCM",0,dxhezocs.pwecyp@gmail.com     ,4/8/1984 15:24,737919330,Eduardo820          ,Kansas              ,1914881548,NULL
1831,Vũ Minh Phát,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",1,fiipbo.yhkf@gmail.com         ,12/22/1985 2:53,334980857,Katrina277          ,North Dakota        ,-1918532706,NULL
1832,Nguyễn Hoàng Biển,"14/4 ĐƯỜNG SỐ 9, PHƯỜNG 9,Q. GÒ VẤP, TP. HCM",1,vainl.ghnwp@gmail.com         ,11/30/1981 14:43,22364262,Tim818              ,North Carolina      ,-1952579136,NULL
1833,Nguyễn Trần Gia Huy,"233đường Trục, P.13, Q. BìnhThạnh",1,lyhs6@gmail.com               ,4/12/1983 11:00,120636137,Alonzo806           ,Illinois            ,921999750,NULL
1834,Trịnh Nhật Nam,"168A, Đường D2, P25, Q. Bình Thạnh, Tp. HCM",0,xbopbij275@gmail.com          ,10/21/1981 17:17,984701037,Kristina428         ,Wyoming             ,-355933116,NULL
1835,Nguyễn Minh Trí,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",0,wpoqr@gmail.com               ,9/6/1985 0:11,428629700,Austin892           ,Connecticut         ,-1637001683,NULL
1836,Nguyễn Huỳnh Bảo Nam,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",0,xvmagdz.xwpjxytxj@gmail.com   ,10/7/1982 8:30,371946699,Allen361            ,Connecticut         ,1801809435,NULL
1837,Nguyễn Khôi Nguyên,120 Phan Xích Long P3 Quận Bình Thạnh,1,lzhfebb.sbthuczf@gmail.com    ,6/28/1980 14:05,198826977,Jordan567           ,New York            ,1424086959,NULL
1838, Trương Công Minh,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",0,pufkqujv.yquthvkh@gmail.com   ,9/10/1990 4:52,566847649,Shanda695           ,Nebraska            ,768155689,NULL
1839,Mạch Hiểu Lam ,120 Phan Xích Long P3 Quận Bình Thạnh,1,phyeo.eeou@gmail.com          ,12/9/1993 19:18,233386031,Bennie901           ,Hawaii              ,-918617837,NULL
1840,Nguyễn Trí Huy,"14/4 ĐƯỜNG SỐ 9, PHƯỜNG 9,Q. GÒ VẤP, TP. HCM",1,xsripea8@gmail.com            ,6/2/1986 6:16,833032940,Miriam599           ,Florida             ,-242956714,NULL
1841,Đoàn Danh Hưng,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",1,esqsyil83@gmail.com           ,1/24/1991 10:53,581584972,Angelia186          ,Illinois            ,1312412844,NULL
1842,Nguyễn Hoàng Gia Vỹ,"73A ĐƯỜNG SỐ 5,P.BÌNH HƯNG HÒA,Q. BÌNH TÂN,TP. HCM",0,urpru.fgccbx@gmail.com        ,4/23/1988 16:12,939246514,Roger734            ,Arizona             ,-322734080,NULL
1843,Hoàng Phú Minh,"41 Tên Lửa, P. Bình Trị Đông B, Q. Bình Tân,",0,ksrjydtz.ywzvsck@gmail.com    ,1/6/1996 12:29,522822295,Celeste026          ,Alabama             ,-72172179,NULL
1844,Đỗ Minh Đăng ,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",0,ocwrzm9@gmail.com             ,8/18/1995 18:19,266506442,Ronda995            ,Hawaii              ,1191801550,NULL
1845,Nguyễn Trương Phúc Khang,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",0,bbpov.tubw@gmail.com          ,11/11/1981 15:16,574670362,Gloria803           ,West Virginia       ,-92838544,NULL
1846,Nguyễn Quốc Triệu,"14/4 ĐƯỜNG SỐ 9, PHƯỜNG 9,Q. GÒ VẤP, TP. HCM",1,wvxctxs.esqmugt@gmail.com     ,11/27/1990 0:35,992444100,Esmeralda240        ,Ohio                ,536902890,NULL
1847,Tuấn Minh,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",1,echgd.xjbfyz@gmail.com        ,10/13/1993 4:13,318897757,Terra053            ,Alabama             ,-322145672,NULL
1848,Hoàng Đông Bách,"156 pAn Lạc A, QBình Tân, TpHCM",0,jpjgbuw.yedxjyca@gmail.com    ,11/15/1994 11:10,827936014,Janine073           ,South Carolina      ,-1428100740,NULL
1849,Nguyễn Phúc Quang Bảo,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",1,eapypz.efjv@gmail.com         ,12/27/1983 0:00,747739302,Betsy691            ,Minnesota           ,-344022515,NULL
1850,Nguyễn Doãn Thiên Ân,"C6/28 Phạm Hùng, Ấp 4A,Bình Hưng,Bình Chánh,TP.HCM",1,vowibc.ywluicazi@gmail.com    ,2/24/1981 16:56,381441676,Neal717             ,Kentucky            ,-1702792701,NULL
1851,Lê Quang Minh,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",0,gbqt.lzkndp@gmail.com         ,12/9/1984 1:38,669047239,Stacie996           ,Massachusetts       ,1257986799,NULL
1852,Nguyễn Văn Thành,"233đường Trục, P.13, Q. BìnhThạnh",0,jmlio894@gmail.com            ,8/18/1993 14:48,302250025,Kimberly70          ,Missouri            ,-1719337520,NULL
1853,Diệu Anh,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",1,feedgws.gduw@gmail.com        ,10/21/1989 17:40,948716760,Melvin192           ,New York            ,-1002960048,NULL
1854,Nguyễn Hoàng Minh,"400/16 Xô Viết Nghệ Tĩnh , P.25, Q. Bình Thạnh",0,pexcsacj287@gmail.com         ,10/16/1983 17:14,891526039,Margarita568        ,Florida             ,-933880887,NULL
1855,Nguyễn Trọng Quang,"41 Tên Lửa, P. Bình Trị Đông B, Q. Bình Tân,",0,zhbgph.nhsnv@gmail.com        ,4/9/1984 17:47,140343478,Elton673            ,New Mexico          ,-1176554043,NULL
1856,Xuân Tùng,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",0,skgsogyw@gmail.com            ,5/18/1990 23:27,801421689,Sabrina343          ,Ohio                ,-2133890859,NULL
1857,Nguyễn Thị Bình Minh,"C6/28 Phạm Hùng, Ấp 4A,Bình Hưng,Bình Chánh,TP.HCM",1,lhvzdwj95@gmail.com           ,2/15/1982 3:24,380191986,Allan193            ,Minnesota           ,680132599,NULL
1858,Đinh Ngọc Anh Thơ,07 Quang Trung – P11 – Q.Gò Vấp– TP.HCM,0,weoovqpj967@gmail.com         ,10/9/1993 20:50,547129385,Kisha490            ,West Virginia       ,1885090678,NULL
1859,Trịnh Hữu Phúc Minh,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",1,oimmc91@gmail.com             ,9/15/1982 13:40,763506172,Edwin109            ,South Carolina      ,-1780027484,NULL
1860,Nguyễn Hà Khánh Ngọc,"37/5 HUỲNH MẪN ĐẠT, P.19, Q.BÌNH THẠNH, HCM",1,rujkikof450@gmail.com         ,6/9/1990 1:23,914251694,Lynette97           ,Utah                ,-946550403,NULL
1861,Hoàng Đông Bách,"14/4 ĐƯỜNG SỐ 9, PHƯỜNG 9,Q. GÒ VẤP, TP. HCM",0,cfolc21@gmail.com             ,6/4/1986 6:50,797942228,Dustin208           ,Florida             ,2084035990,NULL
1862,Đầu Quang Hải,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",1,ibqtwlx.nwbheauqsm@gmail.com  ,10/16/1996 5:06,566745294,Donna720            ,Indiana             ,-305853626,NULL
1863,Bùi Bá Triết  ,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",0,kbhujx.wxrmp@gmail.com        ,5/8/1991 10:18,7689358,Elisabeth621        ,New York            ,2016318141,NULL
1864,Đặng Minh Đức,"68 Nguyễn Huệ, P. Bến Nghé, Quận",1,chtuisin80@gmail.com          ,4/2/1994 21:12,783850964,Taryn974            ,Maine               ,1763211846,NULL
1865,Trần Tiến Hùng,"168A, Đường D2, P25, Q. Bình Thạnh, Tp. HCM",1,jkhq.qzgtwk@gmail.com         ,6/20/1988 15:48,11033455,Esteban80           ,South Carolina      ,-321709661,NULL
1866,Trịnh Lê Diệu Anh,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",1,wbad.mgctbvju@gmail.com       ,1/30/1988 0:06,13180611,Stacie495           ,Illinois            ,941979593,NULL
1867,Kiều Gia Bảo,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",0,wovxizf2@gmail.com            ,12/25/1980 3:29,925324818,Laurie02            ,Texas               ,2062907283,NULL
1868,Phan Bá Khôi,"50/12A ĐINH TIÊN HOÀNG, P1, Q. BÌNH THẠNH, TP. HCM",1,uybv.kjvg@gmail.com           ,10/9/1988 23:52,583382517,Angelica044         ,New Jersey          ,-1865030063,NULL
1869,Thủy Phương,"73A ĐƯỜNG SỐ 5,P.BÌNH HƯNG HÒA,Q. BÌNH TÂN,TP. HCM",1,ipmosh.vixkcsyyb@gmail.com    ,8/11/1980 11:16,601090418,Adrian854           ,Delaware            ,-673437500,NULL
1870,Lê Việt Anh,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",1,qqkx.negfek@gmail.com         ,7/19/1985 21:43,241056346,Glenn439            ,Virginia            ,-1796594471,NULL
1871,Hoàng Văn Việt,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",1,yzjf72@gmail.com              ,5/13/1981 2:46,318077673,Arlene622           ,Nevada              ,309057342,NULL
1872,Mạch Hiểu Lam ,"C6/28 Phạm Hùng, Ấp 4A,Bình Hưng,Bình Chánh,TP.HCM",1,tjlr.zdpxjjf@gmail.com        ,7/15/1986 18:56,814650601,Carla910            ,West Virginia       ,1086212142,NULL
1873,Nguyễn Tạ Ân Bình,"16 Đường D2,Phường 25,Q.Bình Thạnh, Tp.hcm",1,clsxb.mblizktmto@gmail.com    ,6/25/1983 17:31,269652572,Erika080            ,Washington          ,-2062247158,NULL
1874,Phùng Đức An,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",1,srwbmgt.cphbptjgu@gmail.com   ,5/12/1991 2:37,5780601,Katherine041        ,Oregon              ,-918783117,NULL
1875,Hưng,"41 Tên Lửa, P. Bình Trị Đông B, Q. Bình Tân,",1,nstxhi81@gmail.com            ,6/4/1992 5:18,137069568,Sonia654            ,New Jersey          ,-1964700888,NULL
1876,Nguyễn Việt Anh,"68 Nguyễn Huệ, P. Bến Nghé, Quận",0,qwjbqnt@gmail.com             ,8/20/1995 8:43,847424485,Lana034             ,Nebraska            ,-1128479959,NULL
1877,Nguyễn Minh Trí,"14/4 ĐƯỜNG SỐ 9, PHƯỜNG 9,Q. GÒ VẤP, TP. HCM",0,dbixwt2@gmail.com             ,2/22/1987 3:41,369578365,Kris993             ,Illinois            ,-1667754900,NULL
1878,Hoàng gia huy,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",0,nsgapztp.ywvzmsx@gmail.com    ,11/27/1983 3:51,501466033,Sharon369           ,Tennessee           ,2132007087,NULL
1879,Tạ Hữu Đức Mạnh,07 Quang Trung – P11 – Q.Gò Vấp– TP.HCM,1,yfqe.jqlakoqoqe@gmail.com     ,11/19/1985 15:37,912417339,Molly097            ,Alaska              ,NULL,NULL
1880,Đặng Đức Dũng,"37/5 HUỲNH MẪN ĐẠT, P.19, Q.BÌNH THẠNH, HCM",0,yqilr.inohgilew@gmail.com     ,10/26/1992 23:14,12717793,Taryn645            ,Florida             ,2123574991,NULL
1881,Nguyễn Minh Quyền,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",0,uajixgr.tfevjgq@gmail.com     ,1/16/1996 15:20,876369805,Sherman467          ,Florida             ,272167590,NULL
1882,Phan Anh,"168A, Đường D2, P25, Q. Bình Thạnh, Tp. HCM",1,ncoohmn.lcjdogsg@gmail.com    ,11/7/1982 1:04,418714613,Marci337            ,Connecticut         ,1777260855,NULL
1883,Cường,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",0,pukbj.dzyerfa@gmail.com       ,11/8/1992 17:15,198190290,Gerardo465          ,Montana             ,586642206,NULL
1884,Công Khanh,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",1,bybhv.wmpupok@gmail.com       ,3/1/1989 2:11,360065729,Shonda054           ,Kentucky            ,-129436838,NULL
1885,Lưu Trần Mẫn Khang,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",1,ympoqwx8@gmail.com            ,4/30/1996 13:46,219627431,Wanda401            ,Vermont             ,839261840,NULL
1886,Đào Tuấn Khôi,"73A ĐƯỜNG SỐ 5,P.BÌNH HƯNG HÒA,Q. BÌNH TÂN,TP. HCM",0,dmorqgbu1@gmail.com           ,5/5/1989 12:05,661277803,Jimmie266           ,Georgia             ,1221801920,NULL
1887,Nguyễn Phương Nhi,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",0,khbyxmo@gmail.com             ,2/8/1989 21:03,769789770,Rocky580            ,Alaska              ,-999803839,NULL
1888,Anh Quân,"469 HƯƠNG LỘ 2, P.BÌNH TRỊ ĐÔNG,Q.BÌNH TÂN,TP. HCM",0,uzscq1@gmail.com              ,6/26/1996 17:47,722382024,Hannah162           ,California          ,1651397443,NULL
1889,Đinh Bảo Vân,"37/5 HUỲNH MẪN ĐẠT, P.19, Q.BÌNH THẠNH, HCM",0,hkvjch.onui@gmail.com         ,7/13/1994 23:31,125065518,Sally859            ,Maine               ,-1517487829,NULL
1890,Hứa Huy Phong,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",1,tbehpy.eubk@gmail.com         ,4/20/1992 0:45,389809004,Serena207           ,Minnesota           ,-1301922083,NULL
1891,Ngô Quang Thế,"l91Nguyễn Hữu Cảnh, P22, Q.Bình Thạnh",1,oyopr@gmail.com               ,8/22/1980 5:05,568447744,Dena741             ,Ohio                ,-1821067455,NULL
1892,Đào Đình Việt,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",0,xzpyyqbn1@gmail.com           ,9/19/1983 17:15,407037572,Milton161           ,North Dakota        ,1431594252,NULL
1893,Tạ Hữu Đức Mạnh,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",1,ffqxjuv16@gmail.com           ,12/26/1987 15:12,439203027,Saul232             ,Pennsylvania        ,-2052045452,NULL
1894,Cao Minh Bảo,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",0,zlswk.tllw@gmail.com          ,7/3/1983 17:54,418451512,Xavier607           ,Louisiana           ,1026135587,NULL
1895,Nguyễn Hoàng Gia Phát,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",1,ojqhxmef.ljiq@gmail.com       ,12/28/1996 23:26,119950047,Ian36               ,Alabama             ,-931524934,NULL
1896,Ngô Đan Khanh,"37/5 HUỲNH MẪN ĐẠT, P.19, Q.BÌNH THẠNH, HCM",1,wftrtjw.xfdbskz@gmail.com     ,4/10/1991 5:47,483703968,Matt8               ,Wisconsin           ,-337357488,NULL
1897,Cao Minh Bảo,"168A, Đường D2, P25, Q. Bình Thạnh, Tp. HCM",1,ioiad.zykvzzjnt@gmail.com     ,12/17/1993 5:55,742273934,Ted824              ,Michigan            ,-1054376533,NULL
1898,Nguyễn Hoàng Gia Vỹ,"14/4 ĐƯỜNG SỐ 9, PHƯỜNG 9,Q. GÒ VẤP, TP. HCM",1,zortd.kdksjd@gmail.com        ,10/5/1981 15:16,137612178,Samuel890           ,New York            ,-2057048050,NULL
1899,Hồ Nam,120 Phan Xích Long P3 Quận Bình Thạnh,1,naraui6@gmail.com             ,2/28/1987 2:31,246415807,Jamal592            ,Michigan            ,1196889558,NULL
1900,Đỗ Minh Đăng ,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",0,ruzbzn.jiswha@gmail.com       ,10/13/1990 15:10,938584895,Janette611          ,Oklahoma            ,1844291124,NULL
1901,Trương Tân Thành,"37/5 HUỲNH MẪN ĐẠT, P.19, Q.BÌNH THẠNH, HCM",0,vqqadnq.iyii@gmail.com        ,12/2/1989 21:05,700738586,Clay647             ,Tennessee           ,-1039468925,NULL
1902,Quang Minh,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",0,lnhwe76@gmail.com             ,1/3/1985 4:20,307293153,Jose710             ,Massachusetts       ,-1090439221,NULL
1903,Đặng Hữu Khang,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",1,qwbzvu.qvzrp@gmail.com        ,4/5/1994 23:54,989503395,Rusty211            ,New York            ,308479060,NULL
1904,Nguyễn Hoàng Phúc,"400/16 Xô Viết Nghệ Tĩnh , P.25, Q. Bình Thạnh",0,ozbyd.efxyvlzdyw@gmail.com    ,6/9/1995 2:18,443426526,Meredith633         ,Nebraska            ,-902539215,NULL
1905,Gia Khánh,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",1,zfjgmqab.snutxoiea@gmail.com  ,10/14/1996 14:11,636465389,Lea492              ,South Carolina      ,1687084096,NULL
1906,An Thảo Nguyên,"37/5 HUỲNH MẪN ĐẠT, P.19, Q.BÌNH THẠNH, HCM",0,pxjlrda65@gmail.com           ,5/27/1995 6:43,624128480,Kelley860           ,Minnesota           ,-506243351,NULL
1907,Trần Việt Anh,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",1,zwsjj4@gmail.com              ,2/23/1990 21:17,195627327,Kevin902            ,New Hampshire       ,-1862897791,NULL
1908,Trương Tấn Vượng,"73A ĐƯỜNG SỐ 5,P.BÌNH HƯNG HÒA,Q. BÌNH TÂN,TP. HCM",0,bbvm.fxwrzymnbw@gmail.com     ,6/12/1995 15:03,838531541,Ben265              ,Vermont             ,309922749,NULL
1909,Nguyễn Tuấn Hưng,120 Phan Xích Long P3 Quận Bình Thạnh,1,pipa.qaoy@gmail.com           ,5/13/1988 11:57,468463509,Darryl057           ,New Jersey          ,1515955718,NULL
1910,Nguyễn Minh Trí,"14/4 ĐƯỜNG SỐ 9, PHƯỜNG 9,Q. GÒ VẤP, TP. HCM",0,nfzqplov.zavc@gmail.com       ,8/21/1985 9:04,745077369,Pamela04            ,California          ,1307540039,NULL
1911,Hoàng Minh Nguyên,"156 pAn Lạc A, QBình Tân, TpHCM",0,apsmjq.sfvyjce@gmail.com      ,3/27/1983 19:45,630435709,Eileen917           ,Minnesota           ,-143286557,NULL
1912,Đào Đình Việt,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",1,dfejrr09@gmail.com            ,3/21/1995 23:34,70393685,Warren917           ,New Mexico          ,750569741,NULL
1913,Nguyễn Bảo Khánh,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",1,hyqiuxf.ibokauhltn@gmail.com  ,11/21/1987 5:13,342982953,Richard601          ,Washington          ,20894186,NULL
1914,Đặng Hữu Khang,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",0,tjnvuqt.hjlkkfmc@gmail.com    ,11/19/1986 14:26,526362647,Christie067         ,New York            ,1947729918,NULL
1915,Nguyễn Trương Phúc Khang,07 Quang Trung – P11 – Q.Gò Vấp– TP.HCM,0,badd067@gmail.com             ,5/24/1991 10:04,38540933,Johnathan186        ,Ohio                ,-1688731091,NULL
1916,Đỗ Vĩnh An,"l91Nguyễn Hữu Cảnh, P22, Q.Bình Thạnh",0,wkwpntm.undejpty@gmail.com    ,7/29/1983 5:45,44167377,Staci452            ,Alaska              ,-1070477723,NULL
1917,Hoàng Phú Minh,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",1,ezuhe.mbpgks@gmail.com        ,12/8/1983 11:50,821956834,Annie620            ,Pennsylvania        ,2103778827,NULL
1918,Trần Đăng Đạt ,"156 pAn Lạc A, QBình Tân, TpHCM",0,wkyyktxr.bhjywunj@gmail.com   ,3/9/1982 8:06,855932667,Ann128              ,Iowa                ,244962588,NULL
1919,Nguyễn Gia Phúc,"400/16 Xô Viết Nghệ Tĩnh , P.25, Q. Bình Thạnh",1,mluppfhx8@gmail.com           ,12/3/1994 7:27,55600518,Arlene132           ,Missouri            ,1143661509,NULL
1920,Trần Lê Duy,"400/16 Xô Viết Nghệ Tĩnh , P.25, Q. Bình Thạnh",0,zcigu3@gmail.com              ,2/16/1996 3:43,744001792,Terry179            ,New Mexico          ,2071935450,NULL
1921,Bùi Anh Đức,07 Quang Trung – P11 – Q.Gò Vấp– TP.HCM,1,snamfxf.hcwggs@gmail.com      ,12/21/1995 3:03,432546560,Lonnie445           ,Idaho               ,1811794689,NULL
1922,Đoàn Danh Hưng,120 Phan Xích Long P3 Quận Bình Thạnh,0,ujtdwwzc.farbjwbyty@gmail.com ,6/30/1981 9:43,370475587,Abraham836          ,Rhode Island        ,-211381252,NULL
1923,Trần Duy Khang,"130Điện Biên Phủ,Phường 17,BÌNH THẠNH,TP.HCM",1,djhbd77@gmail.com             ,3/30/1991 0:22,741637598,Gerald447           ,Idaho               ,-1680416408,NULL
1924,Nguyễn Trí Dũng,"73A ĐƯỜNG SỐ 5,P.BÌNH HƯNG HÒA,Q. BÌNH TÂN,TP. HCM",1,vpezb.jwoyvdsfc@gmail.com     ,4/23/1985 10:32,417843631,Randi58             ,Oklahoma            ,1132279695,NULL
1925,Lý Thiên Bảo,"37/5 HUỲNH MẪN ĐẠT, P.19, Q.BÌNH THẠNH, HCM",0,yfvhnu0@gmail.com             ,11/27/1984 16:37,533440664,Cornelius244        ,Idaho               ,380008191,NULL
1926,Nguyễn Duy Nguyên,"469 HƯƠNG LỘ 2, P.BÌNH TRỊ ĐÔNG,Q.BÌNH TÂN,TP. HCM",0,btmohw45@gmail.com            ,8/24/1994 9:31,699729217,Josephine89         ,Utah                ,1628056071,NULL
1927,Đỗ Minh Đăng ,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",0,hzvpwkvi8@gmail.com           ,7/21/1995 3:45,222101874,Edward50            ,Hawaii              ,-2084382756,NULL
1928,An Lê,120 Phan Xích Long P3 Quận Bình Thạnh,0,vmpymhvw416@gmail.com         ,12/22/1996 23:38,354528813,Ross869             ,New Hampshire       ,1920987091,NULL
1929,Nguyễn Phương Linh,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",0,zryviup2@gmail.com            ,5/14/1991 3:11,855154248,Francis036          ,Oregon              ,-1777066389,NULL
1930,Lâm Ngọc Khánh An,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",1,rqkn@gmail.com                ,2/24/1981 23:30,358252834,Steve142            ,New Mexico          ,539637254,NULL
