ID_KH,ID_VOUCHER,SOLUONG,DIENTHOAINHANMA
9248,284,2,(0) 975-150
9249,2836,2,(7) 620-052
9250,325,2,1-494-484  
9251,3308,2,(5) 946-150
9252,294,2,(5) 929-749
9256,2605,2,(9) 840-187
9257,3301,2,3-542-774  
9261,1849,2,(7) 747-148
9263,2085,2,(4) 567-047
9266,2063,2,(9) 652-643
9267,1946,2,(7) 429-700
9268,3377,2,5-450-655  
9273,421,2,4-281-906  
9275,3019,2,9-662-089  
9277,1060,2,4-264-363  
9278,978,2,0-658-431  
9285,1026,2,1-044-485  
9286,2818,2,(7) 547-351
9289,589,2,(3) 970-783
9291,1869,2,5-349-527  
9294,351,2,8-173-066  
9295,3003,2,(9) 561-001
9299,2263,2,(9) 701-357
9301,2475,2,7-807-699  
9302,1034,2,9-480-000  
9303,813,2,(1) 851-347
9307,88,2,(1) 722-117
9308,1278,2,(2) 278-428
9309,588,2,4-209-894  
9310,207,2,(7) 497-978
9313,1549,2,(8) 677-379
9315,105,2,(8) 523-480
9316,1658,2,9-627-513  
9317,334,2,3-200-128  
9319,2610,2,(1) 154-512
9320,2997,2,8-976-061  
9322,397,2,(9) 554-861
9323,3706,2,9-828-589  
9324,3220,2,(0) 533-803
9330,886,2,5-869-246  
9331,3026,2,2-556-971  
9333,601,2,0-034-931  
9336,3391,2,3-489-356  
9337,3560,2,5-248-289  
9338,2315,2,(4) 783-846
9341,1111,2,(6) 965-852
9342,1437,2,(6) 745-574
9343,351,2,(9) 366-470
9345,1018,2,8-807-316  
9346,816,2,(2) 230-443
9347,940,2,(6) 496-375
9348,1223,2,7-450-143  
9352,52,2,(9) 773-951
9355,3203,2,7-545-947  
9357,984,2,(8) 830-424
9358,3581,2,4-259-153  
9360,236,2,(9) 999-716
9361,461,2,7-694-539  
9363,2950,2,(3) 948-912
9364,1767,2,(6) 441-049
9366,3217,2,8-205-639  
9369,2979,2,5-756-588  
9370,999,2,(3) 728-355
9371,3209,2,(7) 163-966
9372,2923,2,6-984-861  
9373,3290,2,4-319-784  
9374,574,2,4-332-290  
9377,410,2,(3) 918-541
9380,1120,2,8-147-155  
9382,1839,2,(1) 260-377
9384,779,2,(3) 871-057
9385,1383,2,(4) 528-052
9386,666,2,0-114-294  
9388,861,2,8-115-288  
9390,501,2,(4) 397-995
9391,2736,2,(2) 389-275
9392,1641,2,(6) 886-397
9393,647,2,(3) 834-067
9396,3073,2,(9) 354-036
9400,2343,2,2-563-603  
9401,3295,2,2-360-252  
9402,419,2,(8) 705-046
9403,860,2,(3) 029-876
9404,1955,2,3-142-766  
9409,1314,2,(4) 392-521
9410,2292,2,9-047-148  
9411,268,2,(1) 808-374
9413,1544,2,1-274-851  
9415,1496,2,6-460-835  
9421,2274,2,(3) 392-975
9422,1992,2,(1) 068-559
9423,1118,2,3-792-085  
9427,1531,2,(0) 415-833
9428,1457,2,(2) 214-868
9430,663,2,(4) 356-288
9431,3650,2,(8) 477-371
9432,2732,2,(8) 289-320
9434,2682,2,(0) 541-453
9435,2290,2,1-653-064  
9436,3531,2,7-295-044  
9437,2777,2,7-617-865  
9439,3386,2,4-617-713  
9440,1356,2,3-471-396  
9441,2600,2,(9) 886-795
9442,2146,2,(4) 653-776
9445,924,2,(8) 696-982
9448,3679,2,(8) 885-105
9449,1931,2,1-432-396  
9454,1987,2,9-194-836  
9456,2070,2,9-968-556  
9458,1710,2,4-891-397  
9462,271,2,3-426-320  
9464,24,2,(7) 645-781
9466,1997,2,(3) 486-286
9467,1116,2,(2) 518-087
9472,3502,2,9-383-036  
9473,3102,2,5-197-962  
9474,1746,2,(1) 154-727
9475,2639,2,5-992-138  
9476,144,2,(5) 366-005
9477,20,2,(6) 973-247
9478,1570,2,(3) 731-398
9479,2810,2,9-087-629  
9484,2163,2,7-285-606  
9491,2248,2,7-518-343  
9492,1769,2,0-056-046  
9496,2364,2,7-303-549  
9500,867,2,(3) 082-734
9501,262,2,(9) 104-640
9506,1297,2,(9) 459-405
9509,1093,2,(5) 077-562
9514,2708,2,(9) 169-698
9517,3208,2,(0) 827-440
9519,340,2,(1) 986-460
9520,1190,2,(1) 991-819
9525,1858,2,5-359-114  
9526,2707,2,3-221-553  
9530,2628,2,(3) 391-374
9533,3829,2,(6) 544-745
9535,3639,2,(4) 331-328
9537,1001,2,3-256-409  
9538,2183,2,5-852-727  
9539,72,2,(9) 640-948
9540,565,2,(7) 536-510
9543,1238,2,0-956-633  
9544,501,2,7-276-289  
9546,468,2,(7) 741-162
9549,831,2,(3) 046-531
9550,2466,2,7-374-938  
9554,895,2,1-696-214  
9555,1035,2,6-286-646  
9556,1201,2,3-488-757  
9558,1589,2,(8) 059-977
9561,3259,2,(0) 209-025
9564,1501,2,(2) 336-640
9565,2205,2,(4) 168-161
9566,818,2,(7) 457-928
9567,3849,2,0-223-615  
9569,898,2,(0) 014-253
9571,1634,2,(3) 408-638
9572,332,2,(5) 376-047
9574,3441,2,(8) 730-249
9579,764,2,(7) 813-542
9582,3504,2,4-756-254  
9583,552,2,(8) 962-607
9584,3747,2,0-083-139  
9586,193,2,6-472-115  
9591,2969,2,(6) 124-221
9594,2440,2,(4) 801-047
9599,2090,2,6-193-959  
9600,1676,2,1-597-436  
9603,316,2,2-436-462  
9605,2932,2,2-263-680  
9606,800,2,(3) 618-649
9608,3195,2,6-545-094  
9609,631,2,2-890-301  
9610,2766,2,4-840-649  
9611,2058,2,(5) 292-699
9612,949,2,(5) 810-228
9618,3642,2,(6) 974-519
9619,2034,2,4-582-929  
9625,1700,2,7-501-807  
9626,3940,2,(8) 077-281
9627,2174,2,(3) 577-569
9628,3437,2,2-432-016  
9630,3951,2,(8) 415-979
9631,288,2,8-826-193  
9634,1736,2,(5) 179-424
9637,2623,2,6-774-628  
9641,167,2,(0) 384-518
9642,2805,2,(4) 946-647
9646,3661,2,7-040-676  
9647,2668,2,(3) 208-559
9648,247,2,0-633-971  
9652,31,2,2-121-456  
9657,797,2,(1) 215-922
9658,1417,2,8-358-695  
9661,3732,2,(5) 573-070
9662,3356,2,3-178-637  
9663,3148,2,(1) 549-570
9664,3795,2,(6) 724-075
9665,543,2,8-293-004  
9667,3329,2,7-339-139  
9671,2483,2,(8) 865-894
9676,731,2,(0) 711-728
9678,1994,2,3-135-261  
9679,2241,2,(6) 576-864
9680,2091,2,(1) 193-646
9681,344,2,4-977-002  
9682,76,2,1-384-074  
9683,842,2,4-615-625  
9684,134,2,7-261-841  
9685,1215,2,2-626-866  
9686,3731,2,(7) 809-976
9689,2828,2,1-611-546  
9690,1206,2,5-783-885  
9691,3522,2,(1) 097-414
9694,3330,2,(9) 900-098
9695,638,2,1-898-967  
9696,3709,2,4-309-843  
9698,594,2,(7) 635-059
9699,1155,2,(0) 784-091
9700,101,2,1-555-772  
9702,2391,2,(7) 142-533
9704,2455,2,(2) 809-555
9705,663,2,(0) 091-803
9707,1204,2,1-150-948  
9708,212,2,8-324-771  
9715,1043,2,8-404-331  
9716,528,2,(1) 904-492
9718,1889,2,0-828-696  
9720,3723,2,3-744-910  
9721,3382,2,(0) 115-655
9723,1908,2,(5) 899-547
9724,3863,2,8-145-275  
9726,649,2,(1) 149-703
9727,1688,2,(1) 460-273
9728,295,2,(8) 991-619
9730,165,2,3-206-561  
9732,1916,2,2-382-087  
9734,2240,2,(4) 081-427
9739,820,2,7-819-921  
9742,112,2,1-190-637  
9746,872,2,(5) 973-367
9748,488,2,(9) 189-259
9750,2133,2,(1) 858-200
9752,362,2,(7) 344-912
9757,1718,2,2-847-529  
9759,786,2,(3) 912-514
9761,2310,2,3-016-807  
9765,3199,2,2-414-472  
9766,735,2,1-997-892  
9767,1794,2,9-165-747  
9769,2525,2,(4) 901-818
9773,3198,2,(2) 662-590
9774,2065,2,(9) 249-449
9775,2365,2,(2) 824-563
9776,3428,2,1-987-337  
9779,569,2,(8) 352-175
9782,3981,2,(3) 190-673
9783,425,2,(5) 318-233
9791,2385,2,(3) 727-217
9793,2574,2,8-615-295  
9797,1449,2,(9) 613-486
9800,1701,2,(0) 701-093
9802,439,2,(8) 853-333
9803,3570,2,4-373-762  
9804,3143,2,(3) 418-709
9805,1328,2,5-810-511  
9806,1565,2,(8) 159-782
9807,2791,2,9-542-538  
9811,3418,2,(9) 647-385
9812,1260,2,(7) 167-031
9814,330,2,(7) 006-832
9816,170,2,(1) 626-688
9818,2437,2,(8) 755-737
9821,1162,2,6-004-223  
9827,1785,2,(2) 639-506
9830,3249,2,0-788-761  
9832,2495,2,(4) 622-885
9835,579,2,3-504-283  
9837,2598,2,(2) 947-421
9838,1773,2,7-805-867  
9839,3555,2,(5) 212-816
9840,1336,2,2-208-408  
9843,3109,2,7-229-847  
9844,2316,2,(0) 618-356
9845,3068,2,6-467-780  
9846,2888,2,(5) 841-542
9847,1824,2,(9) 304-665
9849,2733,2,6-730-972  
9850,1315,2,(5) 295-889
9853,174,2,9-596-923  
9854,1508,2,(2) 879-331
9855,1422,2,6-115-055  
9857,1864,2,(5) 597-764
9860,3838,2,(0) 584-376
9864,748,2,9-564-143  
9865,1497,2,0-988-298  
9866,1355,2,(6) 453-360
9867,1296,2,(5) 369-708
9871,536,2,8-759-516  
9873,448,2,(6) 401-255
9876,1033,2,(8) 311-311
9877,1968,2,5-932-869  
9878,2432,2,7-223-456  
9879,1082,2,6-591-209  
9880,635,2,(0) 311-301
9881,704,2,(8) 971-485
9882,263,2,9-095-770  
9884,3512,2,(2) 662-351
9888,904,2,(0) 067-745
9889,1902,2,(6) 650-835
9892,1822,2,(3) 542-696
9895,78,2,(8) 045-587
9898,705,2,4-341-176  
9902,710,2,5-524-004  
9904,215,2,7-815-635  
9907,1859,2,(9) 655-956
9909,1691,2,5-170-383  
9913,629,2,(2) 617-811
9916,3908,2,6-877-177  
9917,159,2,(8) 074-641
9920,1076,2,0-019-431  
9921,13,2,6-542-144  
9923,1888,2,7-600-351  
9927,927,2,9-954-987  
9928,3493,2,0-986-715  
9930,3355,2,7-869-441  
9931,3866,2,(0) 056-256
9932,687,2,4-292-390  
9936,3244,2,(2) 669-676
9937,3604,2,0-328-230  
9938,866,2,1-886-761  
9939,585,2,4-087-866  
9940,605,2,4-444-862  
9944,1119,2,(6) 120-312
9945,1284,2,2-668-970  
9949,3242,2,4-636-748  
9951,2157,2,0-713-695  
9960,2358,2,(2) 055-395
9963,454,2,7-607-116  
9966,937,2,0-767-050  
9967,1022,2,8-388-421  
9968,1659,2,(8) 930-311
9970,1591,2,1-539-978  
9971,2501,2,8-456-626  
9972,2506,2,(4) 630-952
9974,962,2,3-759-766  
9975,2992,2,7-459-989  
9976,3922,2,4-068-641  
9978,4000,2,(0) 743-393
9979,195,2,3-907-425  
9981,3272,2,2-978-979  
9982,1122,2,9-474-944  
9985,909,2,(8) 717-903
9986,1005,2,(3) 771-819
9987,2834,2,3-917-805  
9989,1668,2,5-506-891  
9990,1596,2,8-820-319  
9991,3517,2,(8) 936-201
9992,3915,2,2-637-361  
9993,77,2,(9) 059-974
9994,3485,2,8-785-465  
9995,2547,2,(8) 856-183
9996,2195,2,3-496-279  
9997,2351,2,(6) 485-778
