ID_PO,MAPO,TRANGTHAI,NGAYPO,MINCODEPGH,LIENHE,NGAYGUIHANGDK,LOAIHINHNHAPKHO,GHICHU,DIACHIGIAOHANG,TONGTIEN,MA_MHVH,MAKHO,ID_NBH
1456,47836692,1,1/16/2020 3:45,6.28E+12,Hamilton,1/16/2020 7:45,Nhập kho trực tiếp,NETQVBXE5L7NNBNJV0AP6MD0K4JJ,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",19747000,MHVH003   ,KHO004    ,7660
1457,3312702,0,1/16/2020 4:00,3.38E+12,Andersen,1/16/2020 8:00,Nhập kho trực tiếp,XOIRNX86DQJNWGXN3R0IW8RN2910S5RSD88WOWZEFC,"41 Tên Lửa, P. Bình Trị Đông B, Q. Bình Tân,",3360000,MHVH003   ,KHO005    ,3763
1458,60911231,0,1/16/2020 4:15,4.10E+12,Erickson,1/16/2020 8:15,Nhập kho trực tiếp,AR295GDHCJ19OWUOEW8E8YQAN8,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",6740000,MHVH001   ,KHO001    ,2573
1459,30992012,1,1/16/2020 4:30,9.47E+12,Jimenez,1/16/2020 8:30,Nhập kho trực tiếp,Y7RL2JQHW0ZVJEOF9CZJ0T8LI7Y9B0RMXFEAKXYPXFYNE0OZKJ,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",7340000,MHVH005   ,KHO009    ,3858
1460,4200972,1,1/16/2020 4:45,1.31E+12,Ellison,1/16/2020 8:45,Nhập kho trực tiếp,XOO04Z63UKH5V8DY3ZDUCD9MKV,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",25839000,MHVH002   ,KHO003    ,4498
1461,81805579,1,1/16/2020 5:00,8.86E+12,Velez,1/16/2020 9:00,Nhập kho trực tiếp,6HJZPSJUX9F9BET34GA2E,120 Phan Xích Long P3 Quận Bình Thạnh,2656000,MHVH003   ,KHO005    ,4182
1462,9392410,1,1/16/2020 5:15,6.87E+12,Huffman,1/16/2020 9:15,Nhập kho trực tiếp,2KZ6P5JF2G9EZMBLSDBEFOOQ2FIA459S64FZZI2EAI7Z0XF7,"168A, Đường D2, P25, Q. Bình Thạnh, Tp. HCM",5706000,MHVH005   ,KHO008    ,7327
1463,9491123,1,1/16/2020 5:30,2.75E+12,Austin,1/16/2020 9:30,Nhập kho trực tiếp,JNXQZMDW949,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",1704000,MHVH005   ,KHO009    ,9080
1464,1812484,0,1/16/2020 5:45,2.42E+12,Proctor,1/16/2020 9:45,Nhập kho trực tiếp,9AW6G7U7CL9AX4XHOP,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",2936000,MHVH002   ,KHO003    ,6558
1465,83231601,0,1/16/2020 6:00,2.53E+12,Morrow,1/16/2020 10:00,Nhập kho trực tiếp,0BIKIC17I12QETR07BTJPKZFXEMTUOV7JY9BRPDTE0C,"530A Phạm Văn Bạch,P12 , Q Gò Vấp, TP.HCM",5625000,MHVH001   ,KHO001    ,3526
1466,50805366,0,1/16/2020 6:15,2.75E+12,Richmond,1/16/2020 10:15,Nhập kho trực tiếp,9UUG63P6V5FGB2N3P8CT5V6GKG9HXZ4P8U63J5NRZPB,"35 Nguyễn Trung Trực, P.5, Q. Bình Thạnh",5725000,MHVH004   ,KHO006    ,1272
1467,38151261,0,1/16/2020 6:30,8.26E+12,Orozco,1/16/2020 10:30,Nhập kho trực tiếp,ISZO2A36NIZDOEWPT78V0Q8HWKKJLL,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",15670000,MHVH004   ,KHO007    ,3092
1468,51018962,1,1/16/2020 6:45,9.93E+12,Hensley,1/16/2020 10:45,Nhập kho trực tiếp,GKSXRHL,"400/16 Xô Viết Nghệ Tĩnh , P.25, Q. Bình Thạnh",13055000,MHVH005   ,KHO009    ,958
1469,85771878,0,1/16/2020 7:00,6.18E+12,Daniels,1/16/2020 11:00,Nhập kho trực tiếp,NVY1PUSE49XXRGFDSKISIPKL2NJTV,"41 Tên Lửa, P. Bình Trị Đông B, Q. Bình Tân,",4232000,MHVH003   ,KHO005    ,3656
1470,80356584,1,1/16/2020 7:15,9.67E+12,Roberson,1/16/2020 11:15,Nhập kho trực tiếp,588SLZ1OIM35FANN3Z4E47YTWX,"50/12A ĐINH TIÊN HOÀNG, P1, Q. BÌNH THẠNH, TP. HCM",17832000,MHVH005   ,KHO008    ,6366
1471,75624410,0,1/16/2020 7:30,8.86E+12,Haney,1/16/2020 11:30,Nhập kho trực tiếp,DZ2BZJN3PPYUGB31WODA9XEKJPHCX9EWON,"130Điện Biên Phủ,Phường 17,BÌNH THẠNH,TP.HCM",9828000,MHVH005   ,KHO009    ,3948
1472,60693054,1,1/16/2020 7:45,6.24E+12,Church,1/16/2020 11:45,Nhập kho trực tiếp,PGA4MR6YY45N2052,120 Phan Xích Long P3 Quận Bình Thạnh,23260000,MHVH001   ,KHO001    ,7950
1473,63052334,0,1/16/2020 8:00,5.80E+12,Burton,1/16/2020 12:00,Nhập kho trực tiếp,IM2FLHS91A5FA26SNEKMKRI2ZFFD1EBS7AD1L84YHUKH,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",1245000,MHVH005   ,KHO008    ,803
1474,77159467,0,1/16/2020 8:15,4.10E+12,Montgomery,1/16/2020 12:15,Nhập kho trực tiếp,IO2YVEMKGKR4ZG52F8MYD80O46EAL5Q612HRCF5ZP7RQLXMRZW,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",1440000,MHVH001   ,KHO002    ,1932
1475,23356158,0,1/16/2020 8:30,3.07E+11,Nelson,1/16/2020 12:30,Nhập kho trực tiếp,LXIM9NEUO0CZBTK2WZDP02M96H926KMBP249IF73YKGZD8GW,07 Quang Trung – P11 – Q.Gò Vấp– TP.HCM,5375000,NULL,NULL,NULL
1476,89398217,0,1/16/2020 8:45,5.36E+12,Compton,1/16/2020 12:45,Nhập kho trực tiếp,VPSL72IA9GSDBN4D198PBJHS9RFLMWY1D1BVUPH0LY9ZEQNXC,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",1076000,MHVH002   ,KHO004    ,2043
1477,42908187,0,1/16/2020 9:00,2.34E+11,Saunders,1/16/2020 13:00,Nhập kho trực tiếp,CY77PB70CGMWNDIR09,"530A Phạm Văn Bạch,P12 , Q Gò Vấp, TP.HCM",4338000,MHVH003   ,KHO005    ,3071
1478,70667609,1,1/16/2020 9:15,4.03E+12,Morrow,1/16/2020 13:15,Nhập kho trực tiếp,9IBR73DAIDJ3H90JZT5C0NUC1DOAWHNPDM,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",17316000,MHVH003   ,KHO005    ,5658
1479,18120685,0,1/16/2020 9:30,6.20E+12,Mays,1/16/2020 13:30,Nhập kho trực tiếp,40604B0PMTC5NNTIXUXALOZQTE3E0PTQV6VJTT100X7JP8,"400/16 Xô Viết Nghệ Tĩnh , P.25, Q. Bình Thạnh",11220000,MHVH001   ,KHO001    ,3911
1480,99055269,1,1/16/2020 9:45,3.40E+12,Carter,1/16/2020 13:45,Nhập kho trực tiếp,M2YPVGBHF1G6P8MOW0LAHRAO4SWAOHG0KDGB20YAJOGICMCRD,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",22510000,MHVH005   ,KHO008    ,6907
1481,62282536,1,1/16/2020 10:00,8.16E+12,Blevins,1/16/2020 14:00,Nhập kho trực tiếp,AJ3YKUS9L2J1SXLGMCRBMW1BQSBSCIG5WF7WWM,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",3218000,MHVH003   ,KHO006    ,671
1482,11056159,0,1/16/2020 10:15,3.03E+12,Sosa,1/16/2020 14:15,Nhập kho trực tiếp,MISEVQIWI,07 Quang Trung – P11 – Q.Gò Vấp– TP.HCM,1724000,MHVH005   ,KHO009    ,1736
1483,51751192,1,1/16/2020 10:30,4.03E+12,Travis,1/16/2020 14:30,Nhập kho trực tiếp,W0ZZ,"14/4 ĐƯỜNG SỐ 9, PHƯỜNG 9,Q. GÒ VẤP, TP. HCM",546000,MHVH004   ,KHO007    ,5064
1484,32961371,1,1/16/2020 10:45,6.52E+12,Harris,1/16/2020 14:45,Nhập kho trực tiếp,LDHS7RJ0X3LE4CQOJZJ5SUI5K8WSVFIG5UUUF4E13IUBACD,"156 pAn Lạc A, QBình Tân, TpHCM",234000,MHVH004   ,KHO007    ,7982
1485,67880634,0,1/16/2020 11:00,8.63E+12,Colon,1/16/2020 15:00,Nhập kho trực tiếp,S8D0GUARVB7ZVQ5IK589IW8,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",3808000,MHVH004   ,KHO007    ,5614
1486,96186376,1,1/16/2020 11:15,5.12E+12,West,1/16/2020 15:15,Nhập kho trực tiếp,LH2A06V8UC0M2I0BK2Z3WE5CCBQ4,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",7371000,MHVH003   ,KHO005    ,5566
1487,77729061,0,1/16/2020 11:30,1.88E+12,Berry,1/16/2020 15:30,Nhập kho trực tiếp,30VZXEYR0ROGZ4IQIG25XPGX5J7CQXOFQ4QC4N431JKBA,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",11640000,MHVH004   ,KHO006    ,6834
1488,4952008,1,1/16/2020 11:45,3.76E+12,O'Neal,1/16/2020 15:45,Nhập kho trực tiếp,W9MMTUOZ6EKYUE7M1,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",2364000,MHVH003   ,KHO005    ,4023
1489,42273784,1,1/16/2020 12:00,8.81E+12,Bentley,1/16/2020 16:00,Nhập kho trực tiếp,29PVE6LVCY3D54MHMXP33TRQYCR6SQWFIH81Y1VG1YIPWS8,"233đường Trục, P.13, Q. BìnhThạnh",16760000,MHVH003   ,KHO005    ,5023
1490,50117658,1,1/16/2020 12:15,3.12E+12,Gill,1/16/2020 16:15,Nhập kho trực tiếp,BCRAWXY9IYX1EF2M2OUNVLJL1925,"l91Nguyễn Hữu Cảnh, P22, Q.Bình Thạnh",4195000,MHVH002   ,KHO002    ,3730
1491,55660186,1,1/16/2020 12:30,3.25E+12,Farmer,1/16/2020 16:30,Nhập kho trực tiếp,1U53BUFYMILIZIZ4T1LVWM8XKKPT68NVTYG,120 Phan Xích Long P3 Quận Bình Thạnh,15507000,MHVH001   ,KHO001    ,8458
1492,83512712,1,1/16/2020 12:45,7.34E+12,Hendrix,1/16/2020 16:45,Nhập kho trực tiếp,RY3KNNG595V2JH87GAEEM7IR4MSDUPO12VCVY08862NFO,"400/16 Xô Viết Nghệ Tĩnh , P.25, Q. Bình Thạnh",5640000,MHVH002   ,KHO003    ,3079
1493,28831313,0,1/16/2020 13:00,7.38E+12,Ray,1/16/2020 17:00,Nhập kho trực tiếp,9OZFEJJ1HKFCG0V2AJ,"l91Nguyễn Hữu Cảnh, P22, Q.Bình Thạnh",1636000,MHVH004   ,KHO007    ,2818
1494,67776696,0,1/16/2020 13:15,2.72E+12,Randall,1/16/2020 17:15,Nhập kho trực tiếp,T0O5D9G158KJ32HC3EFB5I0DRFL,07 Quang Trung – P11 – Q.Gò Vấp– TP.HCM,224000,NULL,NULL,NULL
1495,41766437,1,1/16/2020 13:30,8.82E+12,Donaldson,1/16/2020 17:30,Nhập kho trực tiếp,7C3R4ZUMLJM6XHDSX0C9YO,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",1036000,MHVH002   ,KHO004    ,1094
1496,43767954,1,1/16/2020 13:45,6.11E+12,Wade,1/16/2020 17:45,Nhập kho trực tiếp,OV8ABZADXN,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",2834000,MHVH001   ,KHO001    ,2046
1497,86774173,1,1/16/2020 14:00,6.77E+12,Wilkinson,1/16/2020 18:00,Nhập kho trực tiếp,UT5SF,"41 Tên Lửa, P. Bình Trị Đông B, Q. Bình Tân,",7428000,MHVH005   ,KHO009    ,7291
1498,4765790,0,1/16/2020 14:15,9.76E+12,Maddox,1/16/2020 18:15,Nhập kho trực tiếp,7VQJS9EN48GR3CLJKFVWOIMB6OI1NKN5L723X9WMTM7R,"16 Đường D2,Phường 25,Q.Bình Thạnh, Tp.hcm",2023000,MHVH003   ,KHO004    ,8432
1499,12369830,1,1/16/2020 14:30,7.70E+12,Berry,1/16/2020 18:30,Nhập kho trực tiếp,LUBAA8PW,"530A Phạm Văn Bạch,P12 , Q Gò Vấp, TP.HCM",2359000,MHVH003   ,KHO005    ,2134
1500,62089089,1,1/16/2020 14:45,3.10E+12,Pace,1/16/2020 18:45,Nhập kho trực tiếp,FO8FC3RC0JKB5V9IMAJ921B,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",3950000,MHVH002   ,KHO003    ,7780
1501,2341475,1,1/16/2020 15:00,1.23E+11,Camacho,1/16/2020 19:00,Nhập kho trực tiếp,HKT6RCB,"73A ĐƯỜNG SỐ 5,P.BÌNH HƯNG HÒA,Q. BÌNH TÂN,TP. HCM",1304000,MHVH005   ,KHO008    ,6337
1502,55507149,0,1/16/2020 15:15,7.34E+12,Stevens,1/16/2020 19:15,Nhập kho trực tiếp,81,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",4620000,MHVH003   ,KHO005    ,6114
1503,38466781,1,1/16/2020 15:30,6.36E+12,Luna,1/16/2020 19:30,Nhập kho trực tiếp,DUIWSVHMN7I,"156 pAn Lạc A, QBình Tân, TpHCM",3479000,MHVH004   ,KHO008    ,8762
1504,91134652,0,1/16/2020 15:45,8.97E+12,Mckee,1/16/2020 19:45,Nhập kho trực tiếp,Z1ROY6NHEDDXR9KKN8M233WO3DQE,"l91Nguyễn Hữu Cảnh, P22, Q.Bình Thạnh",5568000,MHVH004   ,KHO006    ,5697
1505,86548215,0,1/16/2020 16:00,8.40E+12,Norman,1/16/2020 20:00,Nhập kho trực tiếp,EONY4U4ZODRLKD0GK5IAW,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",24620000,MHVH001   ,KHO002    ,7657
1506,79534806,1,1/16/2020 16:15,6.31E+11,Gilmore,1/16/2020 20:15,Nhập kho trực tiếp,FL,"16 Đường D2,Phường 25,Q.Bình Thạnh, Tp.hcm",7465000,MHVH003   ,KHO006    ,5219
1507,25374754,0,1/16/2020 16:30,3.92E+12,Maxwell,1/16/2020 20:30,Nhập kho trực tiếp,CV53KKF8WZOQYMFFLZUUHJQV7I88,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",13149000,MHVH005   ,KHO008    ,9160
1508,19821990,1,1/16/2020 16:45,8.24E+12,Stuart,1/16/2020 20:45,Nhập kho trực tiếp,OG82ISZZW3TBCODBQMI3VBYKQYS59V2B748JGOFUFGOW1,"156 pAn Lạc A, QBình Tân, TpHCM",18018000,MHVH003   ,KHO005    ,6458
1509,84241141,1,1/16/2020 17:00,8.81E+12,Hurley,1/16/2020 21:00,Nhập kho trực tiếp,4UCKHWQ48CHOBKZTP01H47GU,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",5724000,MHVH002   ,KHO003    ,4868
1510,24921819,1,1/16/2020 17:15,4.93E+12,Avery,1/16/2020 21:15,Nhập kho trực tiếp,26ONEM,"NGUYỄN VĂN LINH, BÌNHCHÁNH, TP. HCM",675000,MHVH004   ,KHO006    ,6395
1511,68572766,1,1/16/2020 17:30,6.93E+12,Stephenson,1/16/2020 21:30,Nhập kho trực tiếp,J8TYTPD5L2WV1SCVUMQOVKEXEHPFQ2GTQF43Q100MVV1BKT,"41 Tên Lửa, P. Bình Trị Đông B, Q. Bình Tân,",504000,MHVH004   ,KHO007    ,5484
1512,37999659,0,1/16/2020 17:45,3.42E+12,Mullins,1/16/2020 21:45,Nhập kho trực tiếp,PAT1OY7ZTWJBZYFJL35MN84SLP1ZOCMUOLQF8F5R859UIP,"400/16 Xô Viết Nghệ Tĩnh , P.25, Q. Bình Thạnh",21996000,MHVH002   ,KHO003    ,9379
1513,56318879,1,1/16/2020 18:00,7.07E+12,Serrano,1/16/2020 22:00,Nhập kho trực tiếp,OFCF8E6FG60GYX7BH9PMD80A6XDDHY9AVPCKBXEFH6998Y6U1,"NGUYỄN VĂN LINH, BÌNHCHÁNH, TP. HCM",1969000,MHVH004   ,KHO006    ,1451
1514,7343935,0,1/16/2020 18:15,3.44E+12,Coleman,1/16/2020 22:15,Nhập kho trực tiếp,SKT3MGF,"16 Đường D2,Phường 25,Q.Bình Thạnh, Tp.hcm",15678000,MHVH003   ,KHO005    ,190
1515,70121834,0,1/16/2020 18:30,6.17E+12,Booker,1/16/2020 22:30,Nhập kho trực tiếp,8A1TYHWPK9KNZKV947YR28QJCN6PHS2W4AO3EO7RDIDXADV8,"35 Nguyễn Trung Trực, P.5, Q. Bình Thạnh",7021000,NULL,NULL,NULL
1516,72900809,1,1/16/2020 18:45,6.10E+12,Chung,1/16/2020 22:45,Nhập kho trực tiếp,JYEHOZ0JHGAB67S,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",19736000,MHVH001   ,KHO002    ,7017
1517,56275226,0,1/16/2020 19:00,4.74E+12,Gilmore,1/16/2020 23:00,Nhập kho trực tiếp,NIPVSVFZ7DKUT8YSX0YUNFGANKW8XF6ALQMV6CWOI,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",3224000,MHVH001   ,KHO001    ,8786
1518,69306625,1,1/16/2020 19:15,5.79E+12,Chapman,1/16/2020 23:15,Nhập kho trực tiếp,9AE6Q8HID69YJ82E87Y72R7982M3L,"14/4 ĐƯỜNG SỐ 9, PHƯỜNG 9,Q. GÒ VẤP, TP. HCM",18543000,MHVH005   ,KHO009    ,1202
1519,39173805,1,1/16/2020 19:30,3.52E+12,Acosta,1/16/2020 23:30,Nhập kho trực tiếp,39B855WGUNRE100N7DTR3,"68 Nguyễn Huệ, P. Bến Nghé, Quận",1682000,MHVH001   ,KHO002    ,475
1520,14454342,1,1/16/2020 19:45,4.36E+11,Chang,1/16/2020 23:45,Nhập kho trực tiếp,PBBI35YNMDWT2ZM,"156 pAn Lạc A, QBình Tân, TpHCM",2307000,MHVH005   ,KHO009    ,3561
1521,46950227,1,1/16/2020 20:00,5.01E+12,Mercado,1/17/2020 0:00,Nhập kho trực tiếp,3WISDBGOP79KU9AUHEK0WN1QI61DH8X00X9W,"156 pAn Lạc A, QBình Tân, TpHCM",5142000,MHVH002   ,KHO003    ,432
1522,23248876,0,1/16/2020 20:15,2.80E+12,Wilson,1/17/2020 0:15,Nhập kho trực tiếp,BBEVNSWWDTD32BNFMDGURA7927H98KXZEK535,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",1798000,MHVH005   ,KHO009    ,17
1523,67820281,0,1/16/2020 20:30,8.31E+12,Pace,1/17/2020 0:30,Nhập kho trực tiếp,9V5U4DNAEW9LDJT1I134SFANNTVEOI6KAH4LPW5UMRTK,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",4572000,NULL,NULL,NULL
1524,25437832,1,1/16/2020 20:45,4.03E+10,Lowery,1/17/2020 0:45,Nhập kho trực tiếp,,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",11780000,MHVH003   ,KHO006    ,2490
1525,12109445,1,1/16/2020 21:00,6.45E+12,Tucker,1/17/2020 1:00,Nhập kho trực tiếp,6D5D23Z0BUKI7BH9LW,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",13710000,MHVH005   ,KHO009    ,3230
1526,69248188,1,1/16/2020 21:15,5.94E+12,Wright,1/17/2020 1:15,Nhập kho trực tiếp,PAWF8BMV9I0MQ,"NGUYỄN VĂN LINH, BÌNHCHÁNH, TP. HCM",780000,MHVH001   ,KHO002    ,2495
1527,10714152,0,1/16/2020 21:30,6.55E+11,Beasley,1/17/2020 1:30,Nhập kho trực tiếp,0NI8BF2K96907PUDC,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",5272000,MHVH001   ,KHO001    ,8513
1528,36560246,0,1/16/2020 21:45,6.60E+12,Preston,1/17/2020 1:45,Nhập kho trực tiếp,WTACAYX1G8PIA7TV6NZ0AGN41P574X1W5UPWCODJAA,"469 HƯƠNG LỘ 2, P.BÌNH TRỊ ĐÔNG,Q.BÌNH TÂN,TP. HCM",1702000,MHVH002   ,KHO003    ,743
1529,89582093,0,1/16/2020 22:00,8.04E+12,Mann,1/17/2020 2:00,Nhập kho trực tiếp,,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",4545000,MHVH003   ,KHO006    ,3845
1530,10198920,0,1/16/2020 22:15,8.68E+12,Sloan,1/17/2020 2:15,Nhập kho trực tiếp,URV27CI6,"35 Nguyễn Trung Trực, P.5, Q. Bình Thạnh",716000,MHVH005   ,KHO008    ,9111
1531,5552194,1,1/16/2020 22:30,5.50E+12,Steele,1/17/2020 2:30,Nhập kho trực tiếp,BWF65AKSQWJ7TCGIXIIAFQZHT9AU30,"130Điện Biên Phủ,Phường 17,BÌNH THẠNH,TP.HCM",554000,MHVH004   ,KHO007    ,751
1532,62806842,1,1/16/2020 22:45,4.16E+12,Nicholson,1/17/2020 2:45,Nhập kho trực tiếp,EUITY9Q6DS,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",6252000,MHVH003   ,KHO005    ,1230
1533,94470404,0,1/16/2020 23:00,9.88E+12,Steele,1/17/2020 3:00,Nhập kho trực tiếp,KDGN1EEK9U0W,"73A ĐƯỜNG SỐ 5,P.BÌNH HƯNG HÒA,Q. BÌNH TÂN,TP. HCM",1746000,MHVH005   ,KHO009    ,7024
1534,58997884,0,1/16/2020 23:15,8.65E+12,Johnson,1/17/2020 3:15,Nhập kho trực tiếp,L,"400/16 Xô Viết Nghệ Tĩnh , P.25, Q. Bình Thạnh",27610000,MHVH004   ,KHO007    ,6139
1535,94847395,0,1/16/2020 23:30,3.85E+12,Mullins,1/17/2020 3:30,Nhập kho trực tiếp,YCW0,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",5630000,MHVH005   ,KHO009    ,438
1536,96074193,0,1/16/2020 23:45,9.82E+12,Lozano,1/17/2020 3:45,Nhập kho trực tiếp,PQ44DBIH86B4HO5,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",8765000,MHVH001   ,KHO001    ,8428
1537,16057154,0,1/17/2020 0:00,4.25E+12,Moody,1/17/2020 4:00,Nhập kho trực tiếp,068VGJQYEXJ71ADAD31,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",2028000,MHVH002   ,KHO003    ,3602
1538,95065654,0,1/17/2020 0:15,6.52E+12,Mendez,1/17/2020 4:15,Nhập kho trực tiếp,9C9QVWB2,"168A, Đường D2, P25, Q. Bình Thạnh, Tp. HCM",218000,MHVH002   ,KHO004    ,1470
1539,68349305,1,1/17/2020 0:30,5.87E+12,Conley,1/17/2020 4:30,Nhập kho trực tiếp,VEAFAY6O59605PFSAFXT0REM,"73A ĐƯỜNG SỐ 5,P.BÌNH HƯNG HÒA,Q. BÌNH TÂN,TP. HCM",8290000,MHVH005   ,KHO009    ,1138
1540,12282550,0,1/17/2020 0:45,8.63E+12,Hayden,1/17/2020 4:45,Nhập kho trực tiếp,COWIZJ7NFJJ8SRC7M8UVT3MUXKHE9I30O3,"NGUYỄN VĂN LINH, BÌNHCHÁNH, TP. HCM",4000000,MHVH004   ,KHO007    ,8823
1541,26488528,1,1/17/2020 1:00,1.86E+12,Johns,1/17/2020 5:00,Nhập kho trực tiếp,99,"35 Nguyễn Trung Trực, P.5, Q. Bình Thạnh",11508000,MHVH004   ,KHO007    ,6906
1542,29102274,1,1/17/2020 1:15,6.94E+12,Mc Daniel,1/17/2020 5:15,Nhập kho trực tiếp,5QYCQ6WJIOKLEJJRI911KE2TDXFIKOT2XG24WGDGYE,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",3408000,MHVH003   ,KHO004    ,2309
1543,34856319,0,1/17/2020 1:30,1.58E+11,Ali,1/17/2020 5:30,Nhập kho trực tiếp,STO4KHWLO87LQO4ZTRDZUVINXGFU1VL36C90PSU1N24UQUBG,"168A, Đường D2, P25, Q. Bình Thạnh, Tp. HCM",60000,MHVH005   ,KHO008    ,1962
1544,6700483,0,1/17/2020 1:45,8.32E+12,Riddle,1/17/2020 5:45,Nhập kho trực tiếp,HKPLE7XA063,"68 Nguyễn Huệ, P. Bến Nghé, Quận",2337000,MHVH001   ,KHO002    ,3369
1545,89262342,0,1/17/2020 2:00,1.20E+12,Mccall,1/17/2020 6:00,Nhập kho trực tiếp,2KTM4FEE490WBCSQNX25Z2JBWIR5CPPLRZKIB7LFX1N7JS91,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",2631000,MHVH004   ,KHO007    ,714
1546,2022817,1,1/17/2020 2:15,6.02E+12,Moore,1/17/2020 6:15,Nhập kho trực tiếp,6M23Y200HQMN92EKE5CRAFGBN8XECS,"233đường Trục, P.13, Q. BìnhThạnh",14581000,MHVH002   ,KHO004    ,9571
1547,39491155,1,1/17/2020 2:30,8.14E+12,Singh,1/17/2020 6:30,Nhập kho trực tiếp,8PQ53MHSXKHUHZRNZ9N4NXA4R6RGQ5LOPMDXIWBXWCE7S,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",1232000,MHVH002   ,KHO003    ,4165
1548,65860094,0,1/17/2020 2:45,2.47E+12,Hamilton,1/17/2020 6:45,Nhập kho trực tiếp,YCWKY5ONGBFMEWV12SZT4,"73A ĐƯỜNG SỐ 5,P.BÌNH HƯNG HÒA,Q. BÌNH TÂN,TP. HCM",7140000,MHVH001   ,KHO002    ,7674
1549,95447202,1,1/17/2020 3:00,9.03E+12,Blackwell,1/17/2020 7:00,Nhập kho trực tiếp,LT52YP7,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",23704000,MHVH005   ,KHO008    ,3807
1550,46312187,1,1/17/2020 3:15,6.00E+12,Walker,1/17/2020 7:15,Nhập kho trực tiếp,I2B67EK66FZ162IWIE2VAM7ZG4Q2FV7ZF5S,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",7560000,MHVH001   ,KHO001    ,2041
1551,26486838,1,1/17/2020 3:30,9.49E+12,Kane,1/17/2020 7:30,Nhập kho trực tiếp,A7OGHWLJT3NJB8KJNC0VUCQ3OHRB80L1,"41 Tên Lửa, P. Bình Trị Đông B, Q. Bình Tân,",3428000,MHVH005   ,KHO008    ,1682
1552,79907424,1,1/17/2020 3:45,2.65E+12,Marquez,1/17/2020 7:45,Nhập kho trực tiếp,5MAQLEE1O5CG6Q6ANC35XHYHLRZ4AATHMA6MA,"68 Nguyễn Huệ, P. Bến Nghé, Quận",3920000,MHVH001   ,KHO001    ,687
1553,60219785,1,1/17/2020 4:00,2.63E+12,Montoya,1/17/2020 8:00,Nhập kho trực tiếp,1YMU66DMI,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",11536000,MHVH003   ,KHO006    ,130
1554,32878528,0,1/17/2020 4:15,1.05E+12,Hickman,1/17/2020 8:15,Nhập kho trực tiếp,K0LNIVCNOT4T,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",2156000,MHVH002   ,KHO003    ,8661
